,train_no,train_name,source,destination,train_link
6327,16217,Mysuru Sainagar Shirdi Weekly Express,Mysore City Junction,Sainagar Shirdi,https://www.prokerala.com//travel/indian-railway/trains/mysuru-sainagar-shirdi-weekly-express-2266.html
6328,06225,Mysuru Shivamogga Janasadharan Special,Arsikere Junction,Shimoga Town,https://www.prokerala.com//travel/indian-railway/trains/mysuru-shivamogga-janasadharan-special-10071.html
6329,56270,Mysuru Shivamogga Passenger,Mysore City Junction,Shimoga Town,https://www.prokerala.com//travel/indian-railway/trains/mysuru-shivamogga-passenger-4611.html
6330,16227,Mysuru Talguppa Express,Mysore City Junction,Talguppa,https://www.prokerala.com//travel/indian-railway/trains/mysuru-talguppa-express-1888.html
6331,16206,Mysuru Talguppa Intercity Express,Mysore City Junction,Talguppa,https://www.prokerala.com//travel/indian-railway/trains/mysuru-talguppa-intercity-express-1887.html
6332,56276,Mysuru Talguppa Passenger,Mysore City Junction,Talguppa,https://www.prokerala.com//travel/indian-railway/trains/mysuru-talguppa-passenger-4616.html
6333,16236,Mysuru Tuticorin Express,Mysore City Junction,Tuticorin,https://www.prokerala.com//travel/indian-railway/trains/mysuru-tuticorin-express-2628.html
6334,16229,Mysuru Varanasi Express,Mysore City Junction,Varanasi Junction,https://www.prokerala.com//travel/indian-railway/trains/mysuru-varanasi-express-5554.html
6335,06562,Mysuru Yelahanka MEMU Special,Mysore City Junction,Yelahanka Junction,https://www.prokerala.com//travel/indian-railway/trains/mysuru-yelahanka-memu-special-10167.html
6336,56216,Mysuru Yesvantpur Passenger,Mysore City Junction,Yesvantpur Junction,https://www.prokerala.com//travel/indian-railway/trains/mysuru-yesvantpur-passenger-4581.html
6337,13421,Nabadwip Dham Malda Express,Nabadwip Dham,Malda Town,https://www.prokerala.com//travel/indian-railway/trains/nabadwip-dham-malda-express-1162.html
6338,59151,Nadiad - Modasa Passenger,Nadiad Junction,Modasa,https://www.prokerala.com//travel/indian-railway/trains/nadiad-modasa-passenger-5276.html
6339,59153,Nadiad - Modasa Passenger,Nadiad Junction,Modasa,https://www.prokerala.com//travel/indian-railway/trains/nadiad-modasa-passenger-5278.html
6340,79461,Nadiad Modasa  DEMU,Nadiad Junction,Modasa,https://www.prokerala.com//travel/indian-railway/trains/nadiad-modasa-demu-9547.html
6341,79463,Nadiad Modasa  DEMU,Nadiad Junction,Modasa,https://www.prokerala.com//travel/indian-railway/trains/nadiad-modasa-demu-9548.html
6342,77673,Nadikude Kacheguda  DEMU,Nadikudi,Kacheguda,https://www.prokerala.com//travel/indian-railway/trains/nadikude-kacheguda-demu-7303.html
6343,57285,Nadikude Macherla Passenger,Nadikudi,Macherla,https://www.prokerala.com//travel/indian-railway/trains/nadikude-macherla-passenger-4925.html
6344,57323,Nadikude Macherla Passenger,Nadikudi,Macherla,https://www.prokerala.com//travel/indian-railway/trains/nadikude-macherla-passenger-6036.html
6345,15670,Nagaland Express,Dimapur,Guwahati,https://www.prokerala.com//travel/indian-railway/trains/nagaland-express-2346.html
6346,15669,Nagaland Express,Guwahati,Dimapur,https://www.prokerala.com//travel/indian-railway/trains/nagaland-express-2258.html
6347,15629,Nagaon Express,Tambaram,Shilghat Town,https://www.prokerala.com//travel/indian-railway/trains/nagaon-express-616.html
6348,15630,Nagaon Express,Shilghat Town,Tambaram,https://www.prokerala.com//travel/indian-railway/trains/nagaon-express-618.html
6349,76817,Nagappattinam Velankanni  DEMU,Nagappattinam,Velankanni,https://www.prokerala.com//travel/indian-railway/trains/nagappattinam-velankanni-demu-7157.html
6350,57541,Nagarsol Hazur Sahib Nanded Passenger,Nagarsol,Nanded,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-hazur-sahib-nanded-passenger-4980.html
6351,77684,Nagarsol Jalna  DEMU,Nagarsol,Jalna,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-jalna-demu-7314.html
6352,16004,Nagarsol MGR Chennai Weekly Express,Nagarsol,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-mgr-chennai-weekly-express-5553.html
6353,17232,Nagarsol Narasapur Express,Nagarsol,Narasapur,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-narasapur-express-3018.html
6354,17214,Nagarsol Narsapur Express,Nagarsol,Narasapur,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-narsapur-express-1959.html
6355,07063,Nagarsol Secunderabad Junction,Nagarsol,Secunderabad Junction,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-secunderabad-junction-9640.html
6356,07418,Nagarsol Tirupati Special Fare Special,Nagarsol,Tirupati,https://www.prokerala.com//travel/indian-railway/trains/nagarsol-tirupati-special-fare-special-7868.html
6357,12755,Nagavali Express,Sambalpur,Nanded,https://www.prokerala.com//travel/indian-railway/trains/nagavali-express-8360.html
6358,12756,Nagavali Express,Nanded,Sambalpur,https://www.prokerala.com//travel/indian-railway/trains/nagavali-express-8361.html
6359,20809,Nagavali Express,Sambalpur,Nanded,https://www.prokerala.com//travel/indian-railway/trains/nagavali-express-8683.html
6360,20810,Nagavali Express,Nanded,Sambalpur,https://www.prokerala.com//travel/indian-railway/trains/nagavali-express-8684.html
6361,58844,Nagbhir Itwari NG Passenger,Nagbhir Junction (NG),Itwari Junction (ng),https://www.prokerala.com//travel/indian-railway/trains/nagbhir-itwari-ng-passenger-5205.html
6362,58846,Nagbhir Itwari NG Passenger,Nagbhir Junction (NG),Itwari Junction (ng),https://www.prokerala.com//travel/indian-railway/trains/nagbhir-itwari-ng-passenger-5207.html
6363,58848,Nagbhir Itwari NG Passenger,Nagbhir Junction (NG),Itwari Junction (ng),https://www.prokerala.com//travel/indian-railway/trains/nagbhir-itwari-ng-passenger-5209.html
6364,58878,Nagbhir Itwari NG Passenger,Nagbhir Junction (NG),Itwari Junction (ng),https://www.prokerala.com//travel/indian-railway/trains/nagbhir-itwari-ng-passenger-6075.html
6365,08687,Nagbhir Wadsa Special MEMU,Nagbhir Junction,Wadsa,https://www.prokerala.com//travel/indian-railway/trains/nagbhir-wadsa-special-memu-10040.html
6366,59341,Nagda Bina Passenger,Nagda Junction,Bina Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-bina-passenger-5331.html
6367,59387,Nagda Indore Passenger,Nagda Junction,Indore Junction (BG),https://www.prokerala.com//travel/indian-railway/trains/nagda-indore-passenger-5347.html
6368,69184,Nagda Ratlam MEMU,Nagda Junction,Ratlam Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-ratlam-memu-6735.html
6369,59346,Nagda Ratlam Passenger,Nagda Junction,Ratlam Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-ratlam-passenger-5334.html
6370,69185,Nagda Ujjain MEMU,Nagda Junction,Ujjain Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-ujjain-memu-6736.html
6371,59317,Nagda Ujjain Passenger,Nagda Junction,Ujjain Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-ujjain-passenger-5327.html
6372,59353,Nagda Ujjain Passenger,Nagda Junction,Ujjain Junction,https://www.prokerala.com//travel/indian-railway/trains/nagda-ujjain-passenger-5335.html
6373,06310,Nagercoil - Chennai Egmore Special,Nagercoil Junction,Chennai Egmore,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-chennai-egmore-special-2777.html
6374,56325,Nagercoil - Kanyakumari Passenger,Nagercoil Junction,Kanyakumari,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kanyakumari-passenger-4639.html
6375,56528,Nagercoil - Kanyakumari Passenger,Nagercoil Junction,Kanyakumari,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kanyakumari-passenger-4701.html
6376,56045,Nagercoil - Kanyakumari Passenger,Nagercoil Junction,Kanyakumari,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kanyakumari-passenger-4541.html
6377,00008,Nagercoil - Kanyakumari Special,Nagercoil Junction,Kanyakumari,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kanyakumari-special-2700.html
6378,06023,Nagercoil - Krishnarajapuram Special Fare Special,Nagercoil Junction,Mangalore Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-krishnarajapuram-special-fare-special-7620.html
6379,12668,Nagercoil Chennai Egmore Weekly Superfast Express,Nagercoil Junction,Chennai Egmore,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-chennai-egmore-weekly-superfast-express-342.html
6380,56319,Nagercoil Coimbatore Fast Passenger,Nagercoil Junction,Coimbatore Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-coimbatore-fast-passenger-4634.html
6381,22667,Nagercoil Coimbatore Super Fast Express,Nagercoil Junction,Coimbatore Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-coimbatore-super-fast-express-8469.html
6382,16537,Nagercoil Express,Bangalore City Junction,Nagercoil Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-express-1915.html
6383,16610,Nagercoil Express,Coimbatore Junction,Nagercoil Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-express-1181.html
6384,16336,Nagercoil Gandhidham Express,Nagercoil Junction,Gandhidham BG,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-gandhidham-express-519.html
6385,12690,Nagercoil Junction MGR Chennai Super Fast Express,Nagercoil Junction,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-mgr-chennai-super-fast-express-1202.html
6386,82648,Nagercoil Junction Tambaram	Special,Nagercoil Junction,Tambaram,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-tambaram-special-9233.html
6387,16192,Nagercoil Junction tambaram Antyodaya Express,Nagercoil Junction,Tambaram,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-tambaram-antyodaya-express-9152.html
6388,82606,Nagercoil Junction Tambaram Special,Nagercoil Junction,Tambaram,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-tambaram-special-10275.html
6389,22658,Nagercoil Junction Tambaram Super Fast Express,Nagercoil Junction,Tambaram,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-tambaram-super-fast-express-9398.html
6390,82644,Nagercoil Junction Tambaram Suvidha Special,Nagercoil Junction,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-junction-tambaram-suvidha-special-9232.html
6391,16354,Nagercoil Kacheguda Weekly Express,Nagercoil Junction,Kacheguda,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kacheguda-weekly-express-5557.html
6392,56719,Nagercoil Kanniyakumari Passenger,Nagercoil Junction,Kanyakumari,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kanniyakumari-passenger-6010.html
6393,56318,Nagercoil Kochuveli Passenger,Nagercoil Junction,Trivandrum Kochuveli,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kochuveli-passenger-4633.html
6394,56304,Nagercoil Kottayam Passenger,Nagercoil Junction,Kottayam,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-kottayam-passenger-4621.html
6395,17236,Nagercoil KSR Bengaluru Express,Nagercoil Junction,Bangalore City Junction,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-ksr-bengaluru-express-5575.html
6396,16352,Nagercoil Mumbai CSMT Balaji Express,Nagercoil Junction,Chhatrapati Shivaji Maharaj Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-mumbai-csmt-balaji-express-1203.html
6397,16340,Nagercoil Mumbai CSMT Express,Nagercoil Junction,Chhatrapati Shivaji Maharaj Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-mumbai-csmt-express-1138.html
6398,56310,Nagercoil Thiruvananthapuram Passenger,Nagercoil Junction,Trivandrum Central,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-thiruvananthapuram-passenger-4626.html
6399,56316,Nagercoil Thiruvananthapuram Passenger,Nagercoil Junction,Trivandrum Central,https://www.prokerala.com//travel/indian-railway/trains/nagercoil-thiruvananthapuram-passenger-4631.html
6400,06854,Nagore - Karaikal DEMU Special,Nagore,Karaikal,https://www.prokerala.com//travel/indian-railway/trains/nagore-karaikal-demu-special-8622.html
6401,06852,Nagore - Karaikal Special,Nagore,Karaikal,https://www.prokerala.com//travel/indian-railway/trains/nagore-karaikal-special-7652.html
6402,56851,Nagore Tiruchirappalli Passenger,Nagore,Tiruchirapalli,https://www.prokerala.com//travel/indian-railway/trains/nagore-tiruchirappalli-passenger-4820.html
6403,02125,Nagpur - Amritsar AC Super Fast Special,Nagpur,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-amritsar-ac-super-fast-special-7834.html
6404,58839,Nagpur - Nainpur - Jabalpur NG Fast Passenger,Nagpur (se),Jabalpur Jn Ng,https://www.prokerala.com//travel/indian-railway/trains/nagpur-nainpur-jabalpur-ng-fast-passenger-5200.html
6405,58810,Nagpur - Ramtek Passenger,Nagpur,Ramtek,https://www.prokerala.com//travel/indian-railway/trains/nagpur-ramtek-passenger-5184.html
6406,51293,Nagpur Amla Passenger,Nagpur,Amla Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-amla-passenger-3124.html
6407,22125,Nagpur Amritsar AC Super Fast Express,Nagpur,Amritsar Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-amritsar-ac-super-fast-express-8374.html
6408,22112,Nagpur Bhusaval Intercity,Nagpur,Bhusaval,https://www.prokerala.com//travel/indian-railway/trains/nagpur-bhusaval-intercity-2092.html
6409,51286,Nagpur Bhusaval Passenger,Nagpur,Bhusaval,https://www.prokerala.com//travel/indian-railway/trains/nagpur-bhusaval-passenger-3123.html
6410,58831,Nagpur Chindwara NG Passenger,Nagpur (se),Chhindwara Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-chindwara-ng-passenger-5193.html
6411,58833,Nagpur Chindwara NG Passenger,Nagpur Moti Bagh,Chhindwara Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-chindwara-ng-passenger-5195.html
6412,01215,Nagpur Dibrugarh,Nagpur,Dibrugarh,https://www.prokerala.com//travel/indian-railway/trains/Nagpur Dibrugarh-9281.html
6413,01213,Nagpur Dibrugarh Holiday Special,Nagpur,Dibrugarh,https://www.prokerala.com//travel/indian-railway/trains/nagpur-dibrugarh-holiday-special-9280.html
6414,01219,Nagpur Dibrugarh One Way Special,Nagpur,Dibrugarh,https://www.prokerala.com//travel/indian-railway/trains/nagpur-dibrugarh-one-way-special-9283.html
6415,12924,Nagpur Indore Express,Nagpur,Indore Junction (BG),https://www.prokerala.com//travel/indian-railway/trains/nagpur-indore-express-1227.html
6416,12914,Nagpur Indore Trishatabdi Express,Nagpur,Indore Junction (BG),https://www.prokerala.com//travel/indian-railway/trains/nagpur-indore-trishatabdi-express-2899.html
6417,51829,Nagpur Itarsi Passenger,Nagpur,Itarsi Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-itarsi-passenger-3247.html
6418,11203,Nagpur Jaipur Weekly Express,Nagpur,Jaipur,https://www.prokerala.com//travel/indian-railway/trains/nagpur-jaipur-weekly-express-2590.html
6419,11403,Nagpur Kolhapur Express,Nagpur,Kolhapur CSTM,https://www.prokerala.com//travel/indian-railway/trains/nagpur-kolhapur-express-1356.html
6420,01272,Nagpur Lokmanya Tilak Terminus Special,Nagpur,Lokmanya Tilak Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagpur-lokmanya-tilak-terminus-special-9569.html
6421,00167,Nagpur Madgaon Special,Nagpur,Madgaon,https://www.prokerala.com//travel/indian-railway/trains/nagpur-madgaon-special-10061.html
6422,12290,Nagpur Mumbai CSMT Duronto Express,Nagpur,Chhatrapati Shivaji Maharaj Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagpur-mumbai-csmt-duronto-express-1171.html
6423,01234,Nagpur Mumbai CSMT One Way Special,Nagpur,Chhatrapati Shivaji Maharaj Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagpur-mumbai-csmt-one-way-special-9854.html
6424,01274,Nagpur Mumbai LTT Oneway Special,Nagpur,Lokmanya Tilak Terminus,https://www.prokerala.com//travel/indian-railway/trains/nagpur-mumbai-ltt-oneway-special-9829.html
6425,01217,Nagpur Patna Junction,Nagpur,Patna Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-patna-junction-9282.html
6426,12114,Nagpur Pune Garib Rath Express,Nagpur,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-pune-garib-rath-express-1389.html
6427,11418,Nagpur Pune Humsafar Express,Nagpur,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/nagpur-pune-humsafar-express-9363.html
